№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
81558481-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558434-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557865-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557824-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558436-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558437-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558430-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558432-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557861-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558425-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558427-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557822-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558447-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558440-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558443-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558485-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857565-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558492-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857565-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557838-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557867-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558424-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557869-ОК2,275115.500,Кухонная вытяжка (СКПП),"15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
82533152-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82534114-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82533777-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 680 000.00,Закупка жилища,Закупка состоялась
82533282-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82539911-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 650 000.00,Закупка жилища,Закупка состоялась
82540872-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 980 000.00,Закупка жилища,Закупка состоялась
82540584-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 950 000.00,Закупка жилища,Закупка состоялась
82540167-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 740 000.00,Закупка жилища,Закупка состоялась
82540740-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 740 000.00,Закупка жилища,Закупка состоялась
82542092-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 530 000.00,Закупка жилища,Закупка состоялась
82533623-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82541344-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82540689-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82533841-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 830 000.00,Закупка жилища,Закупка состоялась
82540079-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 860 000.00,Закупка жилища,Закупка состоялась
82540055-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 860 000.00,Закупка жилища,Закупка состоялась
82542289-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 830 000.00,Закупка жилища,Закупка состоялась
79958107-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856648-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958091-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856585-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958089-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856530-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82488714-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488480-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488816-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488882-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488366-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82489431-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),"15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
79958116-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856485-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958119-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856349-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82031073-ОК1,275115.500,Кухонная вытяжка (СКПП),15841719-2 внутренние отделки и другие ремонтные работы,Работы малярные,1,19 558 806.00,Открытый конкурс,Закупка состоялась
82031060-ОК1,275115.500,Кухонная вытяжка (СКПП),15841719-2 внутренние отделки и другие ремонтные работы,Работы малярные,1,30 740 535.00,Открытый конкурс,Закупка состоялась
79958065-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856310-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958079-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856267-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958061-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856161-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958052-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856090-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958074-ОИ3,275115.500,Кухонная вытяжка (СКПП),15856023-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958070-ОИ3,275115.500,Кухонная вытяжка (СКПП),15855961-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958085-ОИ3,275115.500,Кухонная вытяжка (СКПП),15855878-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958120-ОИ3,275115.500,Кухонная вытяжка (СКПП),15855793-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958121-ОИ3,275115.500,Кухонная вытяжка (СКПП),15855488-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82192154-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,22 104 000.00,Открытый конкурс,Закупка состоялась
82189914-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,37 368 000.00,Открытый конкурс,Закупка состоялась
82189487-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,38 887 000.00,Открытый конкурс,Закупка состоялась
82190352-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,30 492 000.00,Открытый конкурс,Закупка состоялась
82189359-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,32 436 000.00,Открытый конкурс,Закупка состоялась
82189983-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,40 608 000.00,Открытый конкурс,Закупка состоялась
81844206-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,24 228 000.00,Открытый конкурс,Закупка состоялась
81844180-ОК1,275115.500,Кухонная вытяжка (СКПП),"15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,20 376 000.00,Открытый конкурс,Закупка состоялась
80017598-ОИ6,275115.500,Кухонная вытяжка (СКПП),15854512-1 Закупка услуги по сделкам в области лизингового кредитования,Услуги по финансовому лизингу,1,38 380 050.28,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889800-ОИ3,275115.500,Кухонная вытяжка (СКПП),15854516-1 Услуги для ГККП,Услуги по финансовому лизингу,1,446 628 417.68,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82222289-ОИ2,275115.500,Кухонная вытяжка (СКПП),15854415-1 Приобретение нового одноквартирного дома в селе Федоровка,Квартира,1,20 808 086.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81047321-ЗЖ2,275115.500,Кухонная вытяжка (СКПП),15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047297-ЗЖ2,275115.500,Кухонная вытяжка (СКПП),15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047324-ЗЖ2,275115.500,Кухонная вытяжка (СКПП),15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047316-ЗЖ2,275115.500,Кухонная вытяжка (СКПП),15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047313-ЗЖ2,275115.500,Кухонная вытяжка (СКПП),15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
82487616-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15854032-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
82487481-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15854032-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
80057894-ОИ7,275115.500,Кухонная вытяжка (СКПП),15853703-1 Услуги по сделкам в области лизингового кредитования,Услуги по финансовому лизингу,1,110 780 798.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82433600-ЗЦП1,275115.500,Кухонная вытяжка (СКПП),15853672-1 Автоматизированная информационная система электронных библиотечных ресурсов,Услуги по подписке на информационные ленты,1,22 500 000.00,Запрос ценовых предложений,Закупка состоялась
82462275-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852854-1 Приобретение 2-х одна комнатных квартир с площадью не менее 30 кв метров в поселке Шашубай,Квартира,1,20 724 197.94,Закупка жилища,Закупка состоялась
82461874-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852851-1 Приобретение 2-х трехкомнатных квартир с площадью не менее 57 кв метров в поселке Шашубай,Квартира,1,38 730 468.20,Закупка жилища,Закупка состоялась
82462151-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852845-1 Приобретение 3-х четырехкомнатных квартир с площадью не менее 58 кв метров в поселке Шашубай,Квартира,1,59 828 381.28,Закупка жилища,Закупка состоялась
82461631-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852835-1 Приобретение трех трехкомнатных квартир с площадью не менее 50 кв метров в поселке Шашубай,Квартира,1,51 266 910.70,Закупка жилища,Закупка состоялась
82451586-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852524-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451853-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852520-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451883-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852511-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451874-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852491-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451565-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852469-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451568-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852459-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81580989-ОИ3,275115.500,Кухонная вытяжка (СКПП),15852268-1 Приобретение нежилого здания в с.Болашак Переметнинского с/о района Бәйтерек ЗКО/,Здание,1,23 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82445473-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15852198-1 Приобретение квартиры на территории Мунайлинского района,Квартира,1,16 960 000.00,Закупка жилища,Закупка состоялась
77021750-ЗЦП1,275115.500,Кухонная вытяжка (СКПП),15851705-1 Приобретение здания для ветеринарного пункта в сельском округе Сайын Шапагатова,Здание мобильное,1,29 656 000.00,Запрос ценовых предложений,Закупка состоялась
82409990-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15850878-1 Приобретение служебной квартиры согласно технической спецификации.,Квартира,1,28 700 000.00,Закупка жилища,Закупка состоялась
75807130-ОИ2,275115.500,Кухонная вытяжка (СКПП),15850068-1 Приобретение медицинской техники,Аппарат,1,15 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80188803-ОИ5,275115.500,Кухонная вытяжка (СКПП),15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,110 747 120.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80189781-ОИ5,275115.500,Кухонная вытяжка (СКПП),15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,78 903 696.52,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80190707-ОИ5,275115.500,Кухонная вытяжка (СКПП),15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,145 756 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82376627-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15849350-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
80326357-ОИ4,275115.500,Кухонная вытяжка (СКПП),15849042-1 услуга финансового лизинга,Услуги по финансовому лизингу,1,191 312 347.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81214712-ОИ3,275115.500,Кухонная вытяжка (СКПП),15848815-1 Услуги финансового лизинга по приобретению основного автотранспорта,Услуги по финансовому лизингу,1,3 421 275 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
76470602-ОК2,275115.500,Кухонная вытяжка (СКПП),15848626-1 Приобретение здания ветеринарного пункта в Алмазненском сельском округе,Здание,1,15 000 000.00,Открытый конкурс,Закупка состоялась
82353615-ЗЖ1,275115.500,Кухонная вытяжка (СКПП),15848453-1 Приобретение 12-квартирного дома в поселке Сарышаган Актогайского района,Квартира,1,29 000 000.00,Закупка жилища,Закупка состоялась
80230523-ОК3,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","15787443-1 Приобретение автомобиля легкового, класс внедорожник для ТОО «Кызылжар Су»",Автомобиль,5,39 241 075.00,Открытый конкурс,Закупка состоялась
73312010-ОК4,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",15532948-1 Закупка автомобиля повышенной проходимости,Автомобиль,2,16 946 428.58,Открытый конкурс,Закупка состоялась
79668342-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",15391557-2 Приобретение патрулированного автомобиля для КГУ «Темирское учреждение по охране лесов и животного мира» ГУ «Управление природных ресурсов и регулирования природопользования Актюбинской области»,Автомобиль,1,19 642 857.14,Открытый конкурс,Закупка состоялась
73304480-ОК1,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","15340739-2 Государственная закупка товара для РГУ ""Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан"" способом открытого конкурса",Автомобиль,12,87 883 928.52,Открытый конкурс,Закупка состоялась
79936572-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","15340122-1 Қостанай облысы әкімдігі табиғи ресурстар және табиғат пайдалануды реттеу басқармасының ""Урицкое орман шаруашылығы мекемесі"" КММ үшін автокөлікті сатып алу",Автомобиль,2,17 303 570.00,Открытый конкурс,Закупка состоялась
77182465-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14987455-1 Приобретение - автомобиля,Автомобиль,2,31 580 000.00,Открытый конкурс,Закупка состоялась
74336882-ОК3,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14956357-1 Автомобиль (согласно технической спецификации),Автомобиль,2,48 910 714.28,Открытый конкурс,Закупка состоялась
74754498-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14857490-1 Санитарный полноприводный автомобиль,Автомобиль,1,19 196 428.00,Открытый конкурс,Закупка состоялась
78438947-ОК1,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14808045-1 автомобиль легковой согласно технической спецификации,Автомобиль,2,31 580 000.00,Открытый конкурс,Закупка состоялась
78131830-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14784269-1 Государственная закупка товара для ГУ «Департамент по чрезвычайным ситуациям Кызылординской области Министерства по чрезвычайным ситуациям Республики Казахстан» способом конкурса,Автомобиль,4,101 035 714.28,Открытый конкурс,Закупка состоялась
74829765-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14757565-1 Приобретение транспортных средств,Автомобиль,1,32 232 142.86,Открытый конкурс,Закупка состоялась
77636365-ОК1,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14716481-1 Автомобиль (государственная закупка),Автомобиль,1,15 790 000.00,Открытый конкурс,Закупка состоялась
75303622-ОК3,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","14609332-1 Приобретение автомобиля для ГУ ""Аппарат Акима Берчогурского сельского округа""",Автомобиль,1,17 410 714.28,Открытый конкурс,Закупка состоялась
76732768-ОИ3,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см",14590620-1 Приобретение автомашин согласно тех.спецификации,Автомобиль,1,29 238 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78161191-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","14568904-1 Приобретение автомобиля легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см/",Автомобиль,9,75 600 000.00,Открытый конкурс,Закупка состоялась
77061612-ОК2,291022.300.000024,"Автомобиль легковой, класс внедорожник, механическая трансмиссия, объем до 3000 куб.см","14421411-1 Приобретение автоомбиля для ГУ ""Аппарат Акима Кишикумского сельского округа""",Автомобиль,1,17 410 714.28,Открытый конкурс,Закупка состоялась
