№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
78489303-ЗЦП2,282512.700.000000,"Установка приточная для вентиляции, производительность 3 000 м3/час",14568169-1 01. Установка приточная для подачи воздуха в производственное помещение. Согласно технической спецификации. (отдел 410) - 253,Установка приточная,1,1 225 759.00,Запрос ценовых предложений,Закупка не состоялась
78489303-ЗЦП1,282512.700.000000,"Установка приточная для вентиляции, производительность 3 000 м3/час",14496584-1 01. Установка приточная для подачи воздуха в производственное помещение. Согласно технической спецификации. (отдел 410) - 253,Установка приточная,1,1 225 759.00,Запрос ценовых предложений,Закупка не состоялась
77898794-ОК5,282512.700.000001,"Установка приточная для вентиляции, производительность 6 800 м3/час",14742647-1 Поставка оборудования системы вентиляции с сопутствующими услугами,Установка приточная,1,12 808 950.00,Открытый конкурс,Закупка состоялась
77898794-ОК4,282512.700.000001,"Установка приточная для вентиляции, производительность 6 800 м3/час",14572130-1 Поставка оборудования системы вентиляции с сопутствующими услугами,Установка приточная,1,12 808 950.00,Открытый конкурс,Закупка не состоялась
77898794-ОК3,282512.700.000001,"Установка приточная для вентиляции, производительность 6 800 м3/час",14516918-1 Поставка оборудования системы вентиляции с сопутствующими услугами,Установка приточная,1,12 808 950.00,Открытый конкурс,Закупка не состоялась
77898794-ОК2,282512.700.000001,"Установка приточная для вентиляции, производительность 6 800 м3/час",14346905-1 Поставка оборудования системы вентиляции с сопутствующими услугами,Установка приточная,1,12 808 950.00,Открытый конкурс,Закупка не состоялась
77898794-ОК1,282512.700.000001,"Установка приточная для вентиляции, производительность 6 800 м3/час",14262492-1 Поставка оборудования системы вентиляции с сопутствующими услугами,Установка приточная,1,12 808 950.00,Открытый конкурс,Отменен
81695985-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15829731-1 Объявление государственных закупок,Вентилятор,1,196 428.57,Запрос ценовых предложений,Отменен
81586464-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм","15810100-1 Товары Отдела ТВКВиК (теплоснабжения, вентиляции, кондиционирования, водоснабжения и канализации)",Вентилятор,1,197 366.00,Запрос ценовых предложений,Закупка не состоялась
81695985-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15809849-1 Объявление государственных закупок,Вентилятор,1,196 428.57,Запрос ценовых предложений,Закупка не состоялась
81586464-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм","15796946-1 Товары Отдела ТВКВиК (теплоснабжения, вентиляции, кондиционирования, водоснабжения и канализации)",Вентилятор,1,197 366.00,Запрос ценовых предложений,Закупка не состоялась
81041485-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15775033-1 Электротехнические изделия для АО Шығыс Жылу,Вентилятор,1,87 500.00,Запрос ценовых предложений,Закупка не состоялась
81041485-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15756432-1 Электротехнические изделия для АО Шығыс Жылу,Вентилятор,1,87 500.00,Запрос ценовых предложений,Закупка не состоялась
80835317-ЗЦП5,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15733270-1 Приобретение товаров согласно технической спецификации,Вентилятор,5,40 000.00,Запрос ценовых предложений,Закупка состоялась
77925705-ОИ3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15726189-1 Обявленеи государственных заукпок,Вентилятор,1,196 428.57,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77925705-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15708942-1 Обявленеи государственных заукпок,Вентилятор,1,196 428.57,Запрос ценовых предложений,Закупка не состоялась
80835317-ОИ4,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15705573-1 Приобретение товаров согласно технической спецификации,Вентилятор,5,40 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
80835317-ЗЦП3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15689702-1 Приобретение товаров согласно технической спецификации,Вентилятор,5,40 000.00,Запрос ценовых предложений,Закупка не состоялась
77925705-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15689384-1 Приобретение насосы для школов,Вентилятор,1,196 428.57,Запрос ценовых предложений,Закупка не состоялась
80835317-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15654284-1 Приобретение товаров согласно технической спецификации,Вентилятор,5,40 000.00,Запрос ценовых предложений,Закупка не состоялась
80736787-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15648856-1 Приобретение вентилятора и кнопки включения,Вентилятор,4,321 428.56,Запрос ценовых предложений,Закупка состоялась
38586066-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15636168-1 Приобретение товаров согласно технической спецификации,Приобретение товаров согласно технической спецификации,8,422 600.00,Запрос ценовых предложений,Закупка не состоялась
80736787-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм","15625927-1 Приобретение запасных частей (терморегулятор, блок электронагревателей, вентилятор)",Вентилятор,4,321 428.56,Запрос ценовых предложений,Закупка не состоялась
38444804-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15571151-1 Государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,6,768 900.00,Запрос ценовых предложений,Закупка состоялась
38398831-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15550448-1 Государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,6,768 900.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП8,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15531765-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП7,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15515402-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП6,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15499197-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП5,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15482999-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП4,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15467201-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ОИ3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15445323-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
38096464-ОЛ-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15430351-1 Повторные государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
38096464-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15410745-1 Государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
74976641-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15401140-1 Вентилятор поддув для котла Ильичевской СШ,Вентилятор,1,50 000.00,Запрос ценовых предложений,Закупка не состоялась
38044766-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15388495-1 Государственные закупки электротоваров согласно технической спецификации,Государственные закупки электротоваров согласно технической спецификации,4,224 000.00,Запрос ценовых предложений,Закупка не состоялась
74976641-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15375159-1 Вентилятор поддув для котла Ильичевской СШ,Вентилятор,1,50 000.00,Запрос ценовых предложений,Закупка не состоялась
80181354-ОИ3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15354539-1 вентилятор поддува для котла,Вентилятор,1,51 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80181354-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15337715-1 вентилятор поддува для котла,Вентилятор,1,51 000.00,Запрос ценовых предложений,Закупка не состоялась
80181354-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15321001-1 вентилятор поддува для котла,Вентилятор,1,51 000.00,Запрос ценовых предложений,Закупка не состоялась
73301790-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15210514-1 Вентилятор для продувки колодцев,Вентилятор,12,2 976 000.00,Запрос ценовых предложений,Закупка состоялась
73301790-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15196470-1 Вентилятор для продувки колодцев,Вентилятор,12,2 976 000.00,Запрос ценовых предложений,Закупка не состоялась
79339962-ЗЦП3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15196135-1 Вентилятор мобильный промышленный,Вентилятор,1,450 000.00,Запрос ценовых предложений,Закупка состоялась
79339962-ЗЦП2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15179381-1 Вентилятор мобильный промышленный,Вентилятор,1,450 000.00,Запрос ценовых предложений,Закупка не состоялась
79224501-ОИ4,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15103102-1 Государственный закуп замка зажигания и осевого вентилятора,Вентилятор,1,32 500.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79224501-ЗЦП3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15084884-1 Государственный закуп замка зажигания и осевого вентилятора,Вентилятор,1,32 500.00,Запрос ценовых предложений,Закупка не состоялась
37174662-ОЛ-ОИ2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",15014266-1 Государственный закуп осевого вентилятора и замка зажигания,Государственный закуп осевого вентилятора и замка зажигания/ Осьтік желдеткішті және оталдырғышты мемлекеттік сатып алу,2,39 500.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
37174662-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14995685-1 Государственный закуп осевого вентилятора и замка зажигания,Государственный закуп осевого вентилятора и замка зажигания/ Осьтік желдеткішті және оталдырғышты мемлекеттік сатып алу,2,39 500.00,Запрос ценовых предложений,Закупка не состоялась
79339962-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14943648-1 Вентилятор мобильный промышленный,Вентилятор,1,450 000.00,Запрос ценовых предложений,Закупка состоялась
79096418-ОИ7,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14914816-1 Приобретение товаров согласно технической спецификации,Вентилятор,2,21 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79096418-ЗЦП6,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14897103-1 Приобретение товаров согласно технической спецификации,Вентилятор,2,21 000.00,Запрос ценовых предложений,Закупка не состоялась
79096418-ЗЦП5,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14876612-1 Приобретение товаров согласно технической спецификации,Вентилятор,2,21 000.00,Запрос ценовых предложений,Закупка не состоялась
74834424-ОИ2,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14848501-1 Комплектующие материалы для систем вентиляции,Вентилятор,2,186 607.14,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79096418-ОИ4,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14844767-1 Приобретение товаров согласно технической спецификации,Вентилятор,2,21 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
79096418-ЗЦП3,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14824361-1 Приобретение товаров согласно технической спецификации,Вентилятор,2,21 000.00,Запрос ценовых предложений,Закупка не состоялась
36708968-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14796853-1 Приобретение товаров согласно технической спецификации,Приобретение товаров согласно технической спецификации,3,86 000.00,Запрос ценовых предложений,Закупка не состоялась
74834424-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14786176-1 Комплектующие материалы для систем вентиляции,Вентилятор,2,186 607.14,Запрос ценовых предложений,Закупка не состоялась
36644604-ОЛ-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14771202-1 Приобретение товаров согласно технической спецификации,Приобретение товаров согласно технической спецификации,3,86 000.00,Запрос ценовых предложений,Закупка не состоялась
73043788-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14536359-1 Приобретение прочих товаров,Вентилятор,2,334 000.00,Запрос ценовых предложений,Закупка состоялась
77795301-ЗЦП1,282520.300.000001,"Вентилятор осевой, одноступенчатый, диаметр 300-800 мм",14153822-1 Осевой вентилятор YWF 2E-350,Вентилятор,6,282 000.00,Запрос ценовых предложений,Закупка состоялась
81170758-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15765474-1 Товары для службы эксплуатации насосных сооружений,Вентилятор,6,120 000.00,Запрос ценовых предложений,Закупка не состоялась
81234780-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15748606-1 Приобретение прочих товаров,Вентилятор,1,120 000.00,Запрос ценовых предложений,Закупка не состоялась
80985250-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15713830-1 Материалы (вентиляция ИСС) (повторно),Вентилятор,2,782 080.00,Запрос ценовых предложений,Закупка состоялась
80985250-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15693286-1 Материалы (вентиляция ИСС),Вентилятор,2,782 080.00,Запрос ценовых предложений,Закупка не состоялась
73291562-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15533795-1 Закуп вентилятор радиальный,Вентилятор,10,4 000 000.00,Запрос ценовых предложений,Закупка состоялась
73291562-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15517833-1 Закуп вентилятор радиальный,Вентилятор,10,4 000 000.00,Запрос ценовых предложений,Закупка не состоялась
80470949-ОИ3,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15510485-1 Вентилятор для котла WPA-140/3000 оборотов в мин,Вентилятор,1,50 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
80470949-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15491698-1 Вентилятор для котла WPA-140/3000 оборотов в мин,Вентилятор,1,50 000.00,Запрос ценовых предложений,Закупка не состоялась
80470949-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15466121-1 Вентилятор для котла WPA-140/3000 оборотов в мин,Вентилятор,1,50 000.00,Запрос ценовых предложений,Закупка не состоялась
79938663-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15442491-1 Приобретение насосов циркуляционных и вентилятора центробежный,Вентилятор,1,200 000.00,Запрос ценовых предложений,Закупка не состоялась
73257396-ОИ3,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15413784-1 Приобретение автомобильных запасных частей для нужд воинской части 3660 регионального командования «Оңтүстік». (Сентябрь),Вентилятор,1,35 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
73257396-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15398466-1 Приобретение автомобильных запасных частей для нужд воинской части 3660 регионального командования «Оңтүстік». (Сентябрь),Вентилятор,1,35 000.00,Запрос ценовых предложений,Закупка не состоялась
73257396-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15368576-1 Приобретение автомобильных запасных частей для нужд воинской части 3660 регионального командования «Оңтүстік». (Сентябрь),Вентилятор,1,35 000.00,Запрос ценовых предложений,Закупка не состоялась
73386010-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","15310574-1 Вентилятор центробежный, вентилятор радиальный",Вентилятор,10,4 800 000.00,Запрос ценовых предложений,Закупка не состоялась
80073881-ЗЦП2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15284940-1 Приобретение материалов для КНС (повторно),Вентилятор,2,785 714.20,Запрос ценовых предложений,Закупка состоялась
73291562-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","15284686-1 Вентилятор радиальный, вентилятор канальный",Вентилятор,10,4 000 000.00,Запрос ценовых предложений,Закупка не состоялась
79938663-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15283834-1 Приобретение вентилятора центробежный,Вентилятор,1,200 000.00,Запрос ценовых предложений,Закупка не состоялась
80073881-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",15268467-1 Приобретение материалов для КНС,Вентилятор,2,785 714.20,Запрос ценовых предложений,Закупка не состоялась
79308783-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","14920744-1 Вентилятор центробежный, односторонний",Вентилятор,2,1 600 000.00,Запрос ценовых предложений,Закупка состоялась
78978466-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14750425-1 Приобретение материалов для КНС,Вентилятор,9,4 084 875.00,Запрос ценовых предложений,Закупка состоялась
73386053-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","14741428-1 Вентилятор центробежный, вентилятор радиальный",Вентилятор,4,4 120 000.00,Запрос ценовых предложений,Закупка состоялась
36123801-ОЛ-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14566761-1 Приобретение основных средств,Приобретение основных средств,9,1 890 000.00,Запрос ценовых предложений,Закупка состоялась
75466773-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14563350-1 Государственные закупки основных средств филиала ЮВ РЦ ОВД,Вентилятор,2,270 000.00,Запрос ценовых предложений,Закупка состоялась
78734287-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14563128-1 Приобретение материалов для КНС,Вентилятор,9,2 795 625.00,Запрос ценовых предложений,Закупка состоялась
77828209-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14547781-1 Приобретение Вытяжной центробежный вентиляторов (улитка) 180 Вт производительность 405 м 3/час,Вентилятор,5,225 000.00,Запрос ценовых предложений,Закупка состоялась
78476827-ЗЦП3,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14512987-1 Повторно закуп товара: Вентилятор,Вентилятор,2,640 000.00,Запрос ценовых предложений,Закупка состоялась
78476827-ОИ2,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14486032-1 Закуп товара: Вентилятор,Вентилятор,2,640 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
78476827-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14451004-1 Закуп товара: Вентилятор,Вентилятор,2,640 000.00,Запрос ценовых предложений,Закупка не состоялась
73461163-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","14381953-1 Вентилятор центробежный, радиальный",Вентилятор,3,6 660 000.00,Запрос ценовых предложений,Закупка состоялась
78283949-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14335562-1 Закупка сантехнических материалов (товаров) для учебного корпуса и общежитий,Вентилятор,10,2 411 500.00,Запрос ценовых предложений,Закупка состоялась
75992415-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14316843-1 Вентилятор портативный (в колодец),Вентилятор,2,400 000.00,Запрос ценовых предложений,Закупка состоялась
78164531-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14264661-1 Приобретение материалов для КНС,Вентилятор,9,1 888 392.87,Запрос ценовых предложений,Закупка состоялась
77582691-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",14041299-1 Приобретение вентилятора центробежный,Вентилятор,3,168 600.00,Запрос ценовых предложений,Закупка состоялась
76365139-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм",13594011-1 Радиальный вентилятор низкого давления,Вентилятор,2,270 000.00,Запрос ценовых предложений,Закупка состоялась
33644397-ОЛ-ЗЦП1,282520.900.000006,"Вентилятор центробежный, односторонний, диаметр 300-800 мм","13539973-1 Вентилятор центробежный, односторонний","Вентилятор центробежный, односторонний",2,3 200 000.00,Запрос ценовых предложений,Закупка состоялась
74982806-ЗЦП2,282520.300.000002,"Вентилятор осевой, одноступенчатый, диаметр 800-1600 мм",15658693-1 Вентилятор для драйкулера,Вентилятор,16,3 771 428.64,Запрос ценовых предложений,Закупка состоялась
74982806-ЗЦП1,282520.300.000002,"Вентилятор осевой, одноступенчатый, диаметр 800-1600 мм",15642215-1 Вентилятор для драйкулера,Вентилятор,16,3 771 428.64,Запрос ценовых предложений,Закупка не состоялась
80464965-ЗЦП2,282520.300.000002,"Вентилятор осевой, одноступенчатый, диаметр 800-1600 мм",15531053-1 Приобретение хозяйственных товаров,Вентилятор,4,152 000.00,Запрос ценовых предложений,Закупка состоялась
80464965-ЗЦП1,282520.300.000002,"Вентилятор осевой, одноступенчатый, диаметр 800-1600 мм",15510837-1 Приобретение хозяйственных товаров,Вентилятор,4,152 000.00,Запрос ценовых предложений,Закупка не состоялась
80904953-ЗЦП2,282520.900.000004,Вентилятор канальный,15781096-1 приобретение канального вентилятора,Вентилятор,2,120 000.00,Запрос ценовых предложений,Закупка состоялась
80904953-ЗЦП1,282520.900.000004,Вентилятор канальный,15759508-1 приобретение канального вентилятора,Вентилятор,2,120 000.00,Запрос ценовых предложений,Закупка не состоялась
80988876-ЗЦП2,282520.900.000004,Вентилятор канальный,15758626-1 Сырье и материалы для Каменского группового водопровода согласно технических характеристик,Вентилятор,1,44 642.90,Запрос ценовых предложений,Закупка состоялась
80904953-ОИ5,282520.900.000004,Вентилятор канальный,15745596-1 приобретение напольного вентилятора,Вентилятор,2,80 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
80988876-ЗЦП1,282520.900.000004,Вентилятор канальный,15727891-1 Сырье и материалы для Каменского группового водопровода согласно технических характеристик,Вентилятор,1,44 642.90,Запрос ценовых предложений,Закупка не состоялась
80904953-ЗЦП4,282520.900.000004,Вентилятор канальный,15723706-1 приобретение напольного вентилятора,Вентилятор,2,80 000.00,Запрос ценовых предложений,Закупка не состоялась
80904953-ОИ3,282520.900.000004,Вентилятор канальный,15703533-1 приобретение канального вентилятора,Вентилятор,2,80 000.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
80904953-ЗЦП2,282520.900.000004,Вентилятор канальный,15682833-1 приобретение канального вентилятора,Вентилятор,2,80 000.00,Запрос ценовых предложений,Закупка не состоялась
80878222-ЗЦП2,282520.900.000004,Вентилятор канальный,15665091-1 Приобретения канального вентилятора,Вентилятор,1,133 768.75,Запрос ценовых предложений,Закупка состоялась
80085845-ЗЦП4,282520.900.000004,Вентилятор канальный,15659383-1 Приобретение электрических товаров по 414 сп (повторно),Вентилятор,6,187 500.00,Запрос ценовых предложений,Закупка состоялась
80904953-ЗЦП1,282520.900.000004,Вентилятор канальный,15656561-1 приобретение канального вентилятора,Вентилятор,2,80 000.00,Запрос ценовых предложений,Закупка не состоялась
80878222-ЗЦП1,282520.900.000004,Вентилятор канальный,15648324-1 Приобретения канального вентилятора,Вентилятор,1,133 768.75,Запрос ценовых предложений,Закупка не состоялась
80085845-ЗЦП3,282520.900.000004,Вентилятор канальный,15608540-1 Приобретение электрических товаров по 414 сп (повторно),Вентилятор,6,187 500.00,Запрос ценовых предложений,Закупка не состоялась
76266794-ЗЦП2,282520.900.000004,Вентилятор канальный,15599711-1 Приобретение запасных частей,Вентилятор,6,360 000.00,Запрос ценовых предложений,Закупка состоялась
80630459-ЗЦП1,282520.900.000004,Вентилятор канальный,15590473-1 Закуп товара вентиляционной системы,Вентилятор,2,133 928.00,Запрос ценовых предложений,Закупка не состоялась
76266794-ЗЦП1,282520.900.000004,Вентилятор канальный,15583217-1 Приобретение запасных частей,Вентилятор,6,360 000.00,Запрос ценовых предложений,Закупка не состоялась
80085845-ЗЦП2,282520.900.000004,Вентилятор канальный,15548637-1 Приобретение электрических товаров (414),Вентилятор,6,187 500.00,Запрос ценовых предложений,Закупка не состоялась
80085845-ЗЦП1,282520.900.000004,Вентилятор канальный,15525286-1 Приобретение электрических товаров (414),Вентилятор,6,187 500.00,Запрос ценовых предложений,Закупка не состоялась
80429424-ЗЦП2,282520.900.000004,Вентилятор канальный,15496022-1 Закуп товаров(СКСиП повтор),Вентилятор,1,5 700.00,Запрос ценовых предложений,Закупка не состоялась
